Product ID,Name,Price,Product Sub ID,Stock,Stock warning,Track inventory,Inventory rule,Items in stock on attr. level
"jd0733-1","Orange Lizard Trinket Box with Swarovski Crystals Jewelry Pill Box","54.99000","","15","1","Yes","OutOfStock","",
"jd0733-2","Fuchsia Lizard Swarovski Crystal Bejeweled Trinket Box","54.99000","","16","1","Yes","OutOfStock","",
"jd0734","Pug Dog Swarovski Crystal Bejeweled Trinket Box","46.99000","","8","1","Yes","OutOfStock","",
"jd0734-1","Brown Pug Dog Swarovski Crystal Bejeweled Trinket Box","46.99000","","5","1","Yes","OutOfStock","",
"jd0737","Orange Goose Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","43.99000","","5","1","Yes","OutOfStock","",
"jd0737-2","Pink Goose Enamel Figurine with swarovski Element Crystals Trinket Pill Jewelry Box","43.99000","","4","1","Yes","OutOfStock","",
"jd0740-2","Bee Swarovski Crystal Bejeweled Trinket Box","34.99000","","11","1","Yes","OutOfStock","",
"jd0741-1","Elephant Trinket Box with Swarovski Element Crystals Jewelry Pill Box","39.99000","","7","1","Yes","OutOfStock","",
"jd0741-2","Elephant Swarovski Crystal  Bejeweled Trinket Box","39.99000","","8","1","Yes","OutOfStock","",
"jd0741-3","Small White Elephant Swarovski Crystal Bejeweled Trinket Box","39.99000","","5","1","Yes","OutOfStock","",
"jd0745","Green and Yellow Hot Air Balloon Trinket Box Jewelry Pill Box","82.99000","","9","1","Yes","OutOfStock","",
"jd0745-1","Red and Black Hot Air Balloon Swarovski Crystal Bejeweled Trinket Box","82.99000","","7","1","Yes","OutOfStock","",
"jd0745-2","Blue and Yellow Hot Air Balloon Trinket Jewelry Pill Box","82.99000","","9","1","Yes","OutOfStock","",
"jd0753","Red Royal Fortune Mouse Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","46.99000","","1","1","Yes","OutOfStock","",
"jd0754","Red and Black Royal Fortune Mouse Sitting Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","33.99000","","1","1","Yes","OutOfStock","",
"jd0757","Jonquil Buck Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","41.99000","","1","1","Yes","OutOfStock","",
"jd0761-2","Eagle Trinket Box with Swarovski Crystals Jewelry Pill Box","40.99000","","0","1","Yes","OutOfStock","",
"jd0763","Hot Brown Swarovski Crystal Bejeweled Turtle Trinket Box","36.99000","","0","1","Yes","OutOfStock","",
"jd0763-2","Turtle Swarovski Crystal Bejeweled Trinket Box","36.99000","","7","1","Yes","OutOfStock","",
"jd0766+jf1724b","Feberge style medium Red  egg with mini Crown Trinket Box","63.99000","","10","1","Yes","OutOfStock","",
"jd0766-1+jf1724b","Pink Faberge Style Egg Trinket Box with Swarovski Element Crystals Mini Crown","63.99000","","10","1","Yes","OutOfStock","",
"jd0766-3+jf1709a-3","Blue Faberge Style Egg Trinket Box with Swarovski Element Crystals Jewelry Box","57.99000","","1","1","Yes","OutOfStock","",
"jd0766-3+jf1724B","Feberge style medium Imperial Blue  egg with mini crown Trinket Box","57.99000","","10","1","Yes","OutOfStock","",
"jd0766-4+jf1709a-4","Green Faberge Style Egg Trinket Box with Swarovski Element Crystals Jewelry Box","57.99000","","7","1","Yes","OutOfStock","",
"jd0768-1+jd0205b-1","Pink Faberge Style Egg Trinket Box With Swarovski Element Crystals Net Pattern","76.99000","","1","1","Yes","OutOfStock","",
"jd0768-3+jd0205b-2","Blue Faberge Net Style Egg Trinket Box With Swarovski Element Crystals Net Pattern","76.99000","","7","1","Yes","OutOfStock","",
"jd0768-4+jd0205b-5","Feberge Russian style Green egg with Mini Floral Basket Swarovski Crystal Bejeweled Trinket Box","76.99000","","8","1","Yes","OutOfStock","",
"jd0770-1","Burgundy Camel with baby Trinket box with swarovski Crystals  Jewelry Pill Box","60.99000","","10","1","Yes","OutOfStock","",
"jd0770-2","Gray Camel with baby Trinket box with swarovski Crystals  Jewelry Pill Box","60.99000","","9","1","Yes","OutOfStock","",
"jd0772","Green Whale Trinket Box with Swarovski Element Crystals Jewelry Pill Box","41.99000","","8","1","Yes","OutOfStock","",
"jd0772-1","Miniature Orange Whale Trinket Box with Swarovski Crystals Pill Jewelry Box","41.99000","","9","1","Yes","OutOfStock","",
"jd0772-2","Black Whale Trinket Box with Swarovski Element Crystals Jewelry Pill Box","41.99000","","8","1","Yes","OutOfStock","",
"jd0774-1","White and Orange Goat Jewelry Box with Swarovski Element Crystals","39.99000","","7","1","Yes","OutOfStock","",
"jd0774-3","Orange Goat Jewelry Box with Swarovski Element Crystals Pill Trinket Box","39.99000","","6","1","Yes","OutOfStock","",
"jd0775-1","Smocked Topaz Buck Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","38.99000","","1","1","Yes","OutOfStock","",
"jd0775-2","Yellow Buck Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","38.99000","","1","1","Yes","OutOfStock","",
"jd0775-3","Moose Swarovski Crystal Bejeweled Trinket Box","38.99000","","7","1","Yes","OutOfStock","",
"jd0777+jf0205b-3","Red Faberge Net Style Egg Trinket Box With Swarovski Element Crystals Net Pattern","68.99000","","10","1","Yes","OutOfStock","",
"jd0777-4+jd0205b-5","Medium Feberge Style Green Egg with mini Floral Basket Swarovski Crystal Bejeweled Trinket Box","68.99000","","10","1","Yes","OutOfStock","",
"jd0777a+jf1724b","Feberge Style Red egg with mini Crown Swarovski Crystal Bejeweled Trinket Box","65.99000","","11","1","Yes","OutOfStock","",
"jd0777a-1+jf1724b","Swarovski Crystal Bejeweled Pink Russian Faberge style  Egg with Crown Trinket Box","65.99000","","11","1","Yes","OutOfStock","",
"jd0790","Tortoise Swarovski Crystal Bejeweled Trinket Box","38.99000","","9","1","Yes","OutOfStock","",
"jd0826","Gold Plated Floral Clutch with Swarovski Element Crystals","932.99000","","1","1","Yes","OutOfStock","",
"jd0826-10","Rhodium Plated Floral Clutch with Swarovski Element Crystals","932.99000","","1","1","Yes","OutOfStock","",
"jd0915","Swarovski Crystal Trinket Box Cockatoo Enamel Figurine","854.99000","","1","1","Yes","OutOfStock","",
"jd0924","Gold Plated Pink Floral Clutch with Swarovski Element Crystals","495.99000","","1","1","Yes","OutOfStock","",
"jd0963-1","Swarovski Crystal Trinket Box Toucan Enamel Figurine","854.99000","","1","1","Yes","OutOfStock","",
"jd0975","Immense Parrot Enamel Figurine with Swarovski Crystals","9999.99000","","1","1","Yes","OutOfStock","",
"jd1030","Gold Plated Purple floral Clutch with Swarovski Crystals","471.99000","","1","1","Yes","OutOfStock","",
"jd1030-1","Gold Plated Red Floral Clutch with Swarovski Element Crystals","471.99000","","1","2","Yes","OutOfStock","",
"jd1056-1","Enamel Peacock Swarovski Crystal Figurine","854.99000","","1","1","Yes","OutOfStock","",
"jd1065-2","Black Floral Clutch with Crystallized Swarovski Elements","757.99000","","2","1","Yes","OutOfStock","",
"jd1072-1","Immense Peacock Enamel Figurine with Swarovski Crystals","9999.99000","","1","1","Yes","OutOfStock","",
"jd1078a","Swarovski Crystal Trinket Box Camel Enamel Figurine","1559.99000","","1","1","Yes","OutOfStock","",
"jd1092","Butterfly Clutch with Pink and Purple Crystallized Swarovski Elements","932.99000","","2","1","Yes","OutOfStock","",
"jd1092-1","Butterfly Clutch with Yellow and Green Crystallized Swarovski Elements","932.99000","","4","1","Yes","OutOfStock","",
"jd1093-1","Yellow and Rose Pink Clutch with Crystallized Swarovski Elements","618.99000","","3","1","Yes","OutOfStock","",
"jd1095","Purple and Pink Floral Clutch with Swarovski Element Crystals","651.99000","","4","1","Yes","OutOfStock","",
"jd1095a-1","Floral Pattern Clutch with Swarovski Element Crystals","868.99000","","1","1","Yes","OutOfStock","",
"jd1097","Rose Alabaster Clutch with Floral Patterns","474.99000","","3","1","Yes","OutOfStock","",
"jd1161","Blue and Pink Butterfly Clutch with Crystallized Swarovski Elements","930.99000","","2","1","Yes","OutOfStock","",
"jd1161-1","Butterfly Clutch with Orange and Rose crystallized Swarovski Elements","930.99000","","2","1","Yes","OutOfStock","",
"jd1161-5","Blue Butterfly Clutch with Crystallized Swarovski Elements","930.99000","","2","1","Yes","OutOfStock","",
"jd1164","Gold Plated Tiger Clutch With Swarovski Element Crystals","792.99000","","3","1","Yes","OutOfStock","",
"jd1164-1","Rhodium Plated Tiger Clutch With Swarovski Crystal Necklace","792.99000","","4","1","Yes","OutOfStock","",
"jd1195-1","Swarovski Crystal Trinket Box Black Horse Enamel Figurine","793.99000","","1","1","Yes","OutOfStock","",
"jd1198-1","Floral Butterfly Clutch with Crystallized Swarovski Elements","884.99000","","1","1","Yes","OutOfStock","",
"jd1213-2","Rhodium Pearl Clutch with Swarovski Element Crystals","986.99000","","1","1","Yes","OutOfStock","",
"jd1213-5","Gold Plated Pearl Clutch with Swarovski Element Crystals","986.99000","","1","1","Yes","OutOfStock","",
"jd1216","Rose and Yellow Floral Clutch with Swarovski Element Crystals","961.99000","","4","1","Yes","OutOfStock","",
"jd1216-1","Blue Rose Pattern Clutch with Crystallized Swarovski Elements","961.99000","","2","1","Yes","OutOfStock","",
"jd1216-2","Rhodium Rose Pattern Clutch with Crystallized Swarovski Elements","961.99000","","1","1","Yes","OutOfStock","",
"jd1218-2","Black Nickel Floral Clutch with Crystallized Swarovski Element Crystals","834.99000","","1","1","Yes","OutOfStock","",
"jd1219","Blue and Pink Black Nickel Plated Clutch with Swarovski Element Crystals","932.99000","","1","1","Yes","OutOfStock","",
"jd1219-1","Flower Clutch with Crystallized Swarovski Elements","932.99000","","1","1","Yes","OutOfStock","",
"jd1254","Immense Cockatoo Enamel Figurine with Swarovski Crystals","9999.99000","","1","1","Yes","OutOfStock","",
"jd1259","Swarovski Crystal Trinket Box Poodle Enamel Figurine","1128.99000","","1","1","Yes","OutOfStock","",
"jd1279","Immense Giraffe Enamel Figurine with Swarovski Crystals","12999.99000","","1","1","Yes","OutOfStock","",
"jd642","Light Green Turtle out of Shell Swarovski Crystal Bejeweled Trinket Box","37.99000","","0","1","Yes","OutOfStock","",
"jdx001","Navy Miniature Christmas Tree Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","39.99000","","1","1","Yes","OutOfStock","",
"jdx002","Red Miniature Christmas Tree  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","43.99000","","1","1","Yes","OutOfStock","",
"jdx003","White Miniature Christmas Tree  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","43.99000","","1","1","Yes","OutOfStock","",
"jdx004","Green Miniature Christmas Tree  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","43.99000","","1","1","Yes","OutOfStock","",
"jdx005","Red Miniature Christmas Tree with Gifts  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","49.99000","","1","1","Yes","OutOfStock","",
"jdx006","Green Miniature Christmas Tree with Gifts  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","49.99000","","1","1","Yes","OutOfStock","",
"jdx007","Red Snowman Tree Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","106.99000","","1","1","Yes","OutOfStock","",
"jdx008","Green Snowman Tree Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","106.99000","","1","1","Yes","OutOfStock","",
"jdx009","Santa Clause Tree Hat Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","59.99000","","1","1","Yes","OutOfStock","",
"jdx010","Red and Green Christmas Decorative Tree Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","73.99000","","1","1","Yes","OutOfStock","",
"jdx011","Santa Clause with Pink Gift Bag Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","99.99000","","0","1","Yes","OutOfStock","",
"jdx012","Santa Clause with Green Gift Bag Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","50.99000","","0","1","Yes","OutOfStock","",
"jdx013","Santa Clause with Red Gift Bag Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","50.99000","","1","1","Yes","OutOfStock","",
"jdx014","Santa Clause with Blue Gift Bag Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","50.99000","","1","1","Yes","OutOfStock","",
"jdx015","Miniature Snowman with Lime Sweater Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","36.99000","","0","1","Yes","OutOfStock","",
"jdx016","Snowman with Dark Green Sweater Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","60.99000","","1","1","Yes","OutOfStock","",
"jdx017","Lime Snowman with Blue Vest Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","50.99000","","1","1","Yes","OutOfStock","",
"jdx018","Miniature Light Green Snowman Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","60.99000","","1","1","Yes","OutOfStock","",
"jdx019","Purple Floral Pillar Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","47.99000","","1","1","Yes","OutOfStock","",
"jdx020","Santa Clause on a Blue Sleigh Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","47.99000","","1","1","Yes","OutOfStock","",
"jdx021","Santa Clause on a Green Sleigh Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","74.99000","","1","1","Yes","OutOfStock","",
"jdx022","Santa Clause with a Blue Sleigh Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","86.99000","","1","1","Yes","OutOfStock","",
"jdx023","Green Christmas Stocking Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","99.99000","","1","1","Yes","OutOfStock","",
"jdx024","Cute Pink Rabbit Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","35.99000","","0","1","Yes","OutOfStock","",
"jdx025","Cute Pink Rabbit with Carrot  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","39.99000","","1","1","Yes","OutOfStock","",
"jdx026","Cute Hot Pink Rabbit  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","39.99000","","0","1","Yes","OutOfStock","",
"jdx027","Miniature Rabbit in a Boot  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","87.99000","","1","1","Yes","OutOfStock","",
"jdx028","Miniature Brown Rabbit  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","39.99000","","1","1","Yes","OutOfStock","",
"jdx029","White Rabbit with Carrot  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","39.99000","","0","1","Yes","OutOfStock","",
"jdx030","Miniature Red Christmas Theme  Box Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","29.99000","","1","1","Yes","OutOfStock","",
"jdx031","Miniature Green Christmas Theme Box Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","29.99000","","1","1","Yes","OutOfStock","",
"jdx032","Christamas Decorative Bell Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","76.99000","","1","1","Yes","OutOfStock","",
"jdx0329","Red Christmas Stocking Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","99.99000","","1","1","Yes","OutOfStock","",
"jdx033","Circular Santa Clause Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","66.99000","","1","1","Yes","OutOfStock","",
"jdx034","Green Miniature Christmas House Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","110.99000","","0","1","Yes","OutOfStock","",
"jdx035","Orange Miniature Christmas House Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","110.99000","","1","1","Yes","OutOfStock","",
"jdx036","Miniature Christmas Decorative Building Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","43.99000","","0","1","Yes","OutOfStock","",
"jdx037","Christmas Bear Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","60.99000","","1","1","Yes","OutOfStock","",
"jdx038","Blue Decorative Box Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","26.99000","","1","1","Yes","OutOfStock","",
"jdx039","Miniature Santa Clause with Small Blue Gift Bag Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","53.99000","","1","1","Yes","OutOfStock","",
"jdx040","Green Santa Clause Snow Skiing Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","40.99000","","1","1","Yes","OutOfStock","",
"jdx043","White and Black Antique Train  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","72.99000","","1","1","Yes","OutOfStock","",
"jdx044","Wild Turkey  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","51.99000","","1","1","Yes","OutOfStock","",
"jdx045","Angel Music Box  Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","99.99000","","1","1","Yes","OutOfStock","",
"jdx046","Miniature Cherry Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","37.99000","","0","1","Yes","OutOfStock","",
"jdx047","Miniature Floral Chair Enamel Figurine with Swarovski Element Crystals Trinket Pill Jewelry Box","35.99000","","1","1","Yes","OutOfStock","",
"jm0001-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Grey Compact Mirror With Lizard And Ladybug On Leaf Design","21.99000","","0","0","Yes","Hide","",
"jm0001-4t","Brand New Hand Painted Enameled Swarovski Element Crystals Gold Compact Mirror With Lizard And Ladybug On Leaf Design","21.99000","","0","0","Yes","Hide","",
"jm0005-3t","Brand New Hand Painted Enameled Swarovski Element Crystals Purple Compact Mirror With Bee And Dragonfly Design","23.99000","","0","0","Yes","Hide","",
"jm0005-4t","Brand New Hand Painted Enameled Swarovski Element Crystals Blue Compact Mirror With Bee And Dragonfly Design","23.99000","","0","0","Yes","Hide","",
"jm0005t","Brand New Hand Painted Enameled Swarovski Element Crystals Yellow Compact Mirror With Bee And Dragonfly Design","23.99000","","0","0","Yes","Hide","",
"jm0006-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Yellow Compact Mirror With Bee And Butterfly Design","23.99000","","0","0","Yes","Hide","",
"jm0006-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Light Grey Compact Mirror With Bee And Butterfly Design","23.99000","","0","0","Yes","Hide","",
"jm0006-4t","Brand New Hand Painted Enameled Swarovski Element Crystals Purple Compact Mirror With Bee And Butterfly Design","23.99000","","0","0","Yes","Hide","",
"jm0006-7t","Brand New Hand Painted Enameled Swarovski Element Crystals Light Green Compact Mirror With Bee And Butterfly Design","23.99000","","0","0","Yes","Hide","",
"jm0006-9t","Brand New Hand Painted Enameled Swarovski Element Crystals Pink Compact Mirror With Bee And Butterfly Design","23.99000","","0","0","Yes","Hide","",
"jm0043-1","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Brown Fish Design","23.99000","","0","0","Yes","Hide","",
"jm0047-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror Red Topaz Snake On Floral Design","28.99000","","0","0","Yes","Hide","",
"jm0047-4t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror Purple Snake On Floral Design","28.99000","","0","0","Yes","Hide","",
"jm0047-5t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror Green Snake On Floral Design","28.99000","","0","0","Yes","Hide","",
"jm0047-6t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror Pink Snake On Floral Design","28.99000","","0","0","Yes","Hide","",
"jm0047-7t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror Jet Topaz Snake On Floral Design","28.99000","","0","0","Yes","Hide","",
"jm0047t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Flip To Open Palm Tree Design","28.99000","","0","0","Yes","Hide","",
"jm0063-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact  Mirror With Ladybug On Flower Topaz Detail Design","24.99000","","0","0","Yes","Hide","",
"jm0068-3t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Small 3D Birds On Floral Silver Hand Mirror","16.99000","","0","0","Yes","Hide","",
"jm0070-4t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Small Floral Gold Hand Mirror","13.99000","","0","0","Yes","Hide","",
"jm0071-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Small Butterfly On Floral Gold Hand Mirror","13.99000","","0","0","Yes","Hide","",
"jm0071t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Small Butterfly On Floral Silver Hand Mirror","13.99000","","0","0","Yes","Hide","",
"jm0075-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Light Green Hand Painted Enameled Hummingbird And Floral Design","23.99000","","0","0","Yes","Hide","",
"jm0083-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Small Purple Floral Hand Mirror","17.99000","","0","0","Yes","Hide","",
"jm0085-4t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Small 3D Peacock Hand Mirror","20.99000","","0","0","Yes","Hide","",
"jm0088-1t","Brand New Compact Mirror Pink Floral Design Studded With Swarovski Element Crystals","53.99000","","0","0","Yes","Hide","",
"jm0089-1t","Brand New Compact Mirror Women Hat Studded With Swarovski Element Crystals Light Yellow Rear Hand Painted Enameled","69.99000","","0","0","Yes","Hide","",
"jm0089-2t","Brand New Compact Mirror Women Hat Studded With Swarovski Element Crystals Light Pink Rear Hand Painted Enameled","69.99000","","0","0","Yes","Hide","",
"jm0089-3t","Brand New Compact Mirror Women Hat Studded With Swarovski Element Crystals Light Purple Rear Hand Painted Enameled","69.99000","","0","0","Yes","Hide","",
"jm0089t","Brand New Compact Mirror Women Hat Studded With Swarovski Element Crystals Light Green Rear Hand Painted Enameled","69.99000","","0","0","Yes","Hide","",
"jm0091t","Brand New Hand Painted Butterfly With Swarovski Element Crystals Design Compact Mirror","66.99000","","0","0","Yes","Hide","",
"jm0093t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Floral Design","62.99000","","0","0","Yes","Hide","",
"jm0103-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Purple Compact Mirror With Frogs On Lilypad Design","27.99000","","0","0","Yes","Hide","",
"jm0103t","Brand New Hand Painted Enameled Swarovski Element Crystals Red Compact Mirror With Frogs On Lilypad Design","27.99000","","0","0","Yes","Hide","",
"jm0105-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Pink Compact Mirror With Hummingbird Sucking Nectar Design","26.99000","","0","0","Yes","Hide","",
"jm0105-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Orange Compact Mirror With Hummingbird Sucking Nectar Design","26.99000","","0","0","Yes","Hide","",
"jm0105t","Brand New Hand Painted Enameled Swarovski Element Crystals Green Compact Mirror With Hummingbird Sucking Nectar Design","26.99000","","0","0","Yes","Hide","",
"jm0110t","Brand New Hand Painted Enameled Swarovski Element Crystals Peach Compact Mirror With Lips And Lipstick Design","25.99000","","0","0","Yes","Hide","",
"jm0124-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Butterfly Shape Compact Mirror","41.99000","","0","0","Yes","Hide","",
"jm0125-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Dark Red Compact Mirror With Detachable Floral Picture Frame","35.99000","","0","0","Yes","Hide","",
"jm0125t","Brand New Hand Painted Enameled Swarovski Element Crystals Green Compact Mirror With Detachable Floral Picture Frame","35.99000","","0","0","Yes","Hide","",
"jm0126-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Pink And Purple Lizard Design And Detachable Picture Fame","23.99000","","0","0","Yes","Hide","",
"jm0126-2","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Dark Cyan Lizard Design And Detachable Picture Fame","23.99000","","0","0","Yes","Hide","",
"jm0126-4t","Brand New Hand Painted Enameled Swarovski Element Crystals Light Red Compact Mirror With Detachable Floral Picture Frame","23.99000","","0","0","Yes","Hide","",
"jm0126t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Green And Yellow Lizard Design And Detachable Picture Fame","23.99000","","0","0","Yes","Hide","",
"jm0127t","Brand New Hand Painted Enameled Swarovski Element Crystals Light Pink Compact Mirror With Detachable Oval Picture Frame","28.99000","","0","0","Yes","Hide","",
"jm0129t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Pink Mirror With Fancy Decoration Picture Frame","38.99000","","0","0","Yes","Hide","",
"jm0131t","Brand New Hand Painted Bow Enameled  With Swarovski Element Crystals","35.99000","","0","0","Yes","Hide","",
"jm0134-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Detachable Purple Fish Picture Frame","26.99000","","0","0","Yes","Hide","",
"jm0134-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Detachable Yellow Fish Picture Frame","26.99000","","0","0","Yes","Hide","",
"jm0134t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Detachable Blue Fish Picture Frame","26.99000","","0","0","Yes","Hide","",
"jm0135-1t","Brand New Hand Painted Light Green Harp Enameled With Swarovski Element Crystals Compact Mirror With Detachable Picture Frame","26.99000","","0","0","Yes","Hide","",
"jm0137-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Light Blue Compact Mirror With Detachable Flying Birds Picture Frame","23.99000","","0","0","Yes","OutOfStock","",
"jm0138-4t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Pink Mirror With Small Butterfly Picture Frame","29.99000","","0","0","Yes","Hide","",
"jm0138-5t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Green Mirror With Small Butterfly Picture Frame","29.99000","","0","0","Yes","Hide","",
"jm0138t","Brand New Hand Painted Enameled Swarovski Element Crystals Purple Compact Mirror With Small Butterfly Picture Frame","29.99000","","0","0","Yes","Hide","",
"jm0139t","Brand New Hand Painted Enameled Swarovski Element Crystals With Hat On Detachable Picture Frame","25.99000","","0","0","Yes","Hide","",
"jm0145-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Light Green Compact Mirror With 3D Chrysolite Jellyfish","28.99000","","2","0","Yes","OutOfStock","",
"jm0145-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Light Purple Compact Mirror With 3D Light Rose Jellyfish","28.99000","","0","0","Yes","Hide","",
"jm0145-3t","Brand New Hand Painted Enameled Swarovski Element Crystals Red Compact Mirror With 3D Topaz Jellyfish","28.99000","","0","0","Yes","Hide","",
"jm0149-1","Brand New Hand Painted Enameled Swarovski Crystal Aqua Green With Bees Compact Mirror","23.99000","","2","0","Yes","Hide","",
"jm0149-2","Brand New Hand Painted Enameled Swarovski Crystal Bees Purple Compact Mirror","23.99000","","2","0","Yes","Hide","",
"jm0150","Brand New Hand Painted Orange Enameled Swarovski Element Crystals Floral Vase Mirror","25.99000","","2","0","Yes","Hide","",
"jm0150-1","Brand New Hand Painted Green Enameled Swarovski Element Crystals Floral Vase Compact Mirror","25.99000","","2","0","Yes","Hide","",
"jm0150-2","Brand New Hand Painted Burgundy Purple Enameled Swarovski Element Crystals Floral Vase Mirror","25.99000","","1","0","Yes","Hide","",
"jm0150-3","Brand New Hand Painted White Enameled Swarovski Element Crystals With Black Floral Vase Mirror","25.99000","","2","0","Yes","Hide","",
"jm0152","Brand New Hand Painted Enameled Swarovski Element Crystals Purple Compact Mirror With Pink Masquerade","26.99000","","2","0","Yes","Hide","",
"jm0152-1","Brand New Hand Painted Enameled Swarovski Element Crystals Pink Compact Mirror With Orange Masquerade","26.99000","","2","0","Yes","Hide","",
"jm0152-2","Brand New Hand Painted Enameled Swarovski Element Crystals Blue Compact Mirror With Green Masquerade","26.99000","","2","0","Yes","Hide","",
"jm0152-3","Brand New Hand Painted Enameled Swarovski Element Crystals White Compact Mirror With Blue Masquerade","26.99000","","2","0","Yes","Hide","",
"jm0153-2","Brand New Hand Painted Blue Beach Hat Enameled with Swarovski Element Crystals","32.99000","","2","0","Yes","Hide","",
