sku	asin	price	quantity
jd0194	B00PBJJJ70	34.99	4
jd0201-1	B00POAVDWA	23.99	5
jd0203	B00PBJJM3Q	23.99	10
jd0221c+jf1724b	B00POAVH3K	84.99	5
jd0221c-3+jf1724b	B00POAVFI2	84.99	4
jd0221c-4+jf1724b	B00PF487T2	62.99	9
jd0246D+jd0205B-3	B00PF489OK	138.99	2
jd0246D-4+jd0205B-5	B00PF488SC	138.99	6
jd0275-3	B00POAVJVK	53.99	5
jd0282-1	B00POAVL8G	35.99	5
jd0285	B00PBJJ0AQ	43.99	4
jd0292	B00PBJJ6RI	44.99	9
jd0292-3	B00POAVMJ4	44.99	5
jd0295-1	B00POAVNYS	59.99	4
jd0298	B00PBJJC9A	43.99	21
jd0308	B00PBJJDPS	41.99	10
jd0309	B00PBJJGT6	49.99	3
jd0316	B00POAVP9Q	42.99	5
jd0325	B00PF48CC4	71.99	5
jd0329	B00POAVQNG	99.99	1
jd0335a	B00POAVRRQ	31.99	5
jd0340-3	B00POAVT88	65.99	5
jd0341-4	B00POAVUBE	32.99	4
jd0343-2	B00POAV3BQ	20.99	3
jd0343-5	B00POAV4KG	20.99	4
jd0351	B00PBJJQSC	32.99	23
jd0364	B00PBJK06Y	38.99	18
jd0365	B00POAV6E0	36.99	4
jd0365-1	B00POAV82A	36.99	3
jd0366-1	B00POAV9X8	43.99	5
jd0367	B00POAVBHW	43.99	5
jd0367-1	B00POAVCZS	43.99	5
jd0368-1	B00PF48DDC	61.99	7
jd0368-2	B00PF48ECW	61.99	6
jd0375b	B00POAVEFG	65.99	5
jd0376	B00PF47PZY	53.99	3
jd0379-1	B00POAVFU0	44.99	5
jd0380	B00POAVHG2	92.99	4
jd0380-1	B00POAVIO8	92.99	5
jd0380-2	B00POAVK0K	92.99	5
jd0382	B00POAVLKY	105.99	5
jd0384	B00POAVN1Q	42.99	5
jd0384-2	B00POAVOGA	42.99	5
jd0386-2	B00POAVQ54	61.99	5
jd0388	B00POAVRDK	41.99	5
jd0391	B00POAVSHK	17.99	5
jd0392	B00QY1IFWE	100.99	7
jd0392-2	B00QY1IH5O	99.99	3
jd0393-1	B00QY1II8U	37.99	5
jd0394	B00PWVZCJ6	40.99	1
jd0394-1	B00PWVZF5C	40.99	1
jd0394-2	B00PWVZHUU	40.99	1
jd0404	B00QMRGGTE	30.99	5
jd0404-1	B00QMRGHQ6	30.99	5
jd0404-2	B00QMRGITC	30.99	5
jd0406	B00QMRGJXM	17.99	5
jd0408	B00QMRGKY0	17.99	5
jd0413	B00QMRGM0W	70.99	5
jd0413-1	B00QMRGNRE	70.99	5
jd0414b	B00QMRGOMI	52.99	5
jd0426a	B00QMRGPNQ	63.99	5
jd0426a-1	B00QMRGQSK	63.99	5
jd0426a-2	B00QMRGRUM	63.99	5
jd0427-1	B00QMRGSZG	53.99	5
jd0427-2	B00QMRGU68	53.99	5
jd0431-1	B00QMRGUUE	122.99	5
jd0431a	B00QMRGVZS	34.99	5
jd0431a-2	B00QMRGWZM	34.99	5
jd0434-3	B00QMRGYNC	49.99	5
jd0435-1	B00QMRGZUO	62.99	5
jd0474	B00QMRH12K	56.99	5
jd0475A	B00PF47QW6	102.99	5
jd0475a-2	B00QMRHG2A	103.99	5
jd0476	B00QMRHNN2	39.99	5
jd0476-1	B00QMRHP12	39.99	5
jd0482	B00QMRHX3C	36.99	5
jd0483-1	B00QMRHY6I	44.99	5
jd0487	B00QMRI0IE	31.99	5
jd0487-1	B00QMRHVZM	31.99	8
jd0487-2	B00QMRI1U6	31.99	9
jd0507	B00QMRI36S	28.99	5
jd0507-1	B00QMRI47Q	28.99	4
jd0526	B00QMRI5MK	76.99	5
jd0534	B00PF47RX4	107.99	7
jd0534-1	B00PF47SVK	107.99	5
jd0534-2	B00PF47U3G	107.99	6
jd0542-1	B00PF47V4Y	113.99	9
jd0544	B00QMRI7PK	48.99	4
jd0544-1	B00QMRI8UY	48.99	5
jd0544-2	B00QMRIAH0	48.99	4
jd0545-2	B00QMRIBNS	27.99	4
jd0546	B00Q0D5JYI	123.99	1
jd0546-1	B00Q0D5L8C	123.99	2
jd0546-2	B00Q0D5MHC	123.99	2
jd0547A+JF1708	B00PF47XF6	52.99	3
jd0547A-1+JF1708-1	B00PF47WD4	52.99	5
jd0566	B00QMRID4K	56.99	5
jd0576-3	B00QY1IJFC	42.99	4
jd0587-2	B00PF47ZE0	43.99	4
jd0588	B00QY1IKRO	42.99	3
jd0590-1	B00PF480DU	29.99	9
jd0590-2	B00PF481CK	29.99	7
jd0593	B00QY1IM0O	56.99	5
jd0593-1	B00QY1IN9O	56.99	9
jd0605A	B00PF482BA	53.99	8
jd0606	B00PF483E6	62.99	5
jd0606-1	B00PF484J0	62.99	3
jd0614-3	B00PF485H6	49.99	5
jd0619	B00PF486ES	53.99	12
jd0626-1	B00PF487EC	22.99	1
jd0635-1	B00PF4899K	46.99	9
jd0645A-3	B00PF48ACG	48.99	8
jd0646A+jd0205A-5	B00PF48DQE	119.99	6
jd0646A-1+jd0205A-11	B00PF48BD4	119.99	7
jd0646A-3+jd0205A-7	B00PF48CHE	119.99	1
jd0646a-4+jd0205a-6f	B00PBJK190	119.99	6
jd0699-2	B00RV2N476	57.99	3
jd0724	B00PWVZK5M	71.99	1
jd0724-1	B00PWVZMD2	71.99	1
jd0737	B00POAVTQA	43.99	5
jd0737-2	B00POAV5X2	43.99	5
jd0753	B00PWVZP0W	46.99	1
jd0754	B00PWVZRLE	33.99	1
jd0757	B00PWVZU02	41.99	1
jd0775-1	B00PWVZWRI	38.99	1
jd0775-2	B00PWVZYYY	38.99	1
jdx001	B00PWW0150	39.99	1
jdx003	B00PWW05ZG	43.99	1
jdx006	B00PWW0EDO	49.99	1
jdx007	B00PWW0HFY	106.99	1
jdx008	B00PWW0JQG	106.99	1
jdx010	B00PWW0O1Q	73.99	1
jdx013	B00PWW0VUA	50.99	1
jdx014	B00PWVUH7S	50.99	1
jdx016	B00PWVUMJQ	60.99	1
jdx017	B00PWVUONU	50.99	1
jdx018	B00PWVUSLI	60.99	1
jdx019	B00PWVUVDI	47.99	1
jdx020	B00PWVUXOK	47.99	1
jdx021	B00PWVUZU2	74.99	1
jdx022	B00PWVV2RM	86.99	1
jdx023	B00PWVV55Q	99.99	1
jdx027	B00PWVVF7Y	87.99	1
jdx032	B00PWVVS62	76.99	1
jdx033	B00PWVVUQ0	66.99	1
jdx034	B00PWVVWTA	110.99	1
jdx035	B00PWVVZ6A	110.99	1
jdx036	B00PWVW1BS	43.99	1
jdx037	B00Q0D5QXC	60.99	1
jdx038	B00Q0D5SDA	26.99	1
jdx039	B00Q0D5UE2	53.99	1
jdx040	B00Q0D5JLQ	40.99	1
jdx043	B00Q0D5M8Q	72.99	1
jdx044	B00Q0D5NR6	51.99	1
jdx045	B00Q0D5P0G	99.99	1
jdx047	B00Q0D5VF0	35.99	1
jm0043-1	B00NDCXW02	23.99	1
jm0126-2	B00NDCXWRK	23.99	1
t54-004-2	B00QY1IELQ	31.99	4
t54-022-1	B00QY1IDLM	48.99	2
t54-039	B00QY1IASI	35.99	9
t54-039-2	B00QY1IC04	35.99	7
04-JOA0-0QDY	B008J6ZASO	59.99	0
04-SEZK-06VJ	B004QUHP12	44.99	0
07-HFIG-JT5H	B004S3QZ5O	119.99	0
0E-FZ90-OB9A	B00FZJBAC8	36.99	0
0I-EVN1-6MYN	B004S3RWX8	119.99	0
0S-XMQA-U0LE	B008PB4SSG	76.99	0
0Z-3JCT-XYVL	B00FZJAVLO	36.99	0
1E-B0H2-3NK9	B008J6ULFG	45.99	0
1L-3W4Y-6W35	B008PB11K4	76.99	0
2D-802V-JRKW	B008PB9L8S	76.99	0
2O-AH2J-7BSS	B00FZJMUMC	32.99	0
2V-MF3B-9TD1	B008QF35XK	44.99	0
2V-O9PB-9TPY	B008TYBLH0	96.99	0
2Y-S0VE-TEJP	B008J6N7C0	46.99	0
3G-6UT5-JGVS	B008PBAPIS	76.99	0
3G-YDCR-JGVR	B002V7G69Y	76.99	0
3K-GFWU-33A0	B008TYTJZQ	69.99	0
4G-QRW3-0ANM	B00FYKNN6Y	43.99	0
4N-HHQI-2PE6	B0076PU8OU	36.99	0
5F-6JD3-FMYN	B008J6RE56	46.99	0
5M-1DOX-IBNS	B004S36JP0	44.99	0
67-L0R4-SGDN	B0076PFE26	40.99	0
7S-VGBW-I9FT	B008J6DJ50	46.99	0
8A-DRQ9-8BVJ	B008QFQ6CM	39.99	0
8b7rsa016e	B00TVOR554	9.99	0
96-AFKZ-5JM3	B00FZJB6JU	36.99	0
99-T2N6-OFLK	B008TYJWYE	69.99	0
9R-EP4Q-F78E	B00FZJMY28	32.99	0
A2-JQ3D-211I	B00FXRCS7I	71.99	0
A2-YHRB-1AMS	B008PB622G	76.99	0
AG-WIG1-7QH8	B008QF4EGC	54.99	0
B5RSA002P5	B00THM11WS	29.99	0
B5RSA003P5	B00THMIWMK	22.99	0
B5RSA004P5	B00THMPZLG	15.99	0
B5RSA004P9	B00THMPZ70	15.99	0
B5RSA005P5	B00THN20VS	21.99	0
B5RSA006P5	B00THNGL6S	14.99	0
B5RSA007P5	B00THNW8K6	15.99	0
B5RSA009P5	B00THOH3S2	12.99	0
B5RSA009P9	B00THOH1BG	12.99	0
B5RSA010P5	B00THOQRJI	12.99	0
B5RSA010P9	B00THOQSYC	12.99	0
B5RSA011P5	B00THOXWJG	10.99	0
B5RSA011P9	B00THOXWSC	10.99	0
B5RSA012P5	B00THQ04L8	11.99	0
B5RSA012P9	B00THQ04H2	11.99	0
B5RSA013P5	B00THQ9572	12.99	0
B5RSA013P9	B00THQ96TO	12.99	0
B5RSA014P5	B00THQQSI6	19.99	0
B5RSA014P9	B00THQQSRM	19.99	0
B5RSA016P5	B00THRV6SC	10.99	0
B5RSA016P9	B00THRV7QS	10.99	0
B5RSA017P5	B00THS66YU	18.99	0
B5RSA017P7	B00THS65G4	18.99	0
B5RSA017P9	B00THS65IM	18.99	0
B5RSA019P5	B00THTH5AS	14.99	0
B5RSA019P9	B00THTH49A	14.99	0
B5RSA020P5	B00THUQXZA	28.99	0
B5RSA020P6	B00THUQYRC	28.99	0
B5RSA021P5	B00THVF81Y	14.99	0
B5RSA021P9	B00THVF8OQ	14.99	0
B5RSA022P5	B00THW4N8W	12.99	0
B5RSA023P5	B00THWIX7O	15.99	0
B5RSA023P9	B00THWIVOO	15.99	0
B5RSA024P5	B00THXXFU8	18.99	0
B5RSA024P6	B00THXXFY4	18.99	0
B5RSA024P7	B00THXXFIA	18.99	0
B5RSA024P9	B00THXXFAI	18.99	0
B5RSA025P5	B00THXPKDI	14.99	0
B5RSA025P9	B00THXPKP6	14.99	0
B5RSA026P5	B00THX720M	13.99	0
B5RSA026P8	B00THX72JI	13.99	0
B5RSA026P9	B00THX72PW	13.99	0
B5RSA027P5	B00THWWJQA	13.99	0
B5RSA027P8	B00THWWJWY	13.99	0
B5RSA027P9	B00THWWKVY	13.99	0
B5RSA028P5	B00THYPF7S	22.99	0
B5RSA028P8	B00THYPF82	22.99	0
B5RSA029P5	B00THYVL76	22.99	0
B5RSA030P9	B00TIXME22	12.99	0
B5RSA031P5	B00TIXV18A	19.99	0
B5RSA032P5	B00TIY4AT6	88.99	0
B5RSA032P9	B00TIY4AN2	88.99	0
B5RSA034P8	B00TIZ17AU	45.99	0
B5RSA034P9	B00TIZ17EG	45.99	0
B5RSA035P5	B00TIZACSS	34.99	0
B5RSA035P9	B00TIZADHS	34.99	0
B5RSA045P9	B00TJ2TM72	22.99	0
B5RSA053P7	B00TJ8WGYW	42.99	0
B5RSA053P8	B00TJ8WHJQ	42.99	0
B7NSA015P0	B00S1XV5N4	122.99	0
B7NSA018P0	B00S1XVF1G	125.99	0
B7NSA021P0	B00RYC1EKM	51.99	0
B7NSA028P0	B00S1XVU8E	96.99	0
B7NSA034P0	B00S1XUI50	55.99	0
B7NSA038P0	B00S1XUO1I	71.99	0
B7NSA048P0	B00S38O17Y	62.99	0
B7NSA057P0	B00S1XV944	59.99	0
B7NSAO47P0	B00S38NY2W	125.99	0
B7PLA001P0	B00TMA5B7G	25.99	0
B7PLA003P0	B00TMA5AM2	25.99	0
B7PLA004P0	B00TMA5A36	25.99	0
B7PLA005P0	B00TMA59YQ	25.99	0
B7PLA012P0	B00TMF3QH8	21.99	0
B7PLA013P0	B00TMFYCCG	54.99	0
B7PLA015G0	B00TMFYC5S	54.99	0
B7PLA016P0	B00TMFYC9Y	54.99	0
B7PLA017P0	B00TMFYC8K	54.99	0
B7PLA037G0	B00TMMB7DQ	45.99	0
B7PLA042G0	B00TMMB6YQ	45.99	0
CF-2ZGS-3X3Z	B008PARQKE	46.99	0
CM-4AV4-74ZG	B008PB89EU	76.99	0
D0-2AC4-DK2U	B008J6LCEK	46.99	0
D7-BVES-G8RW	B004S32LYS	82.99	0
DP-13UX-6UAB	B008PAX6GM	76.99	0
DP-WT7B-6TMU	B008J6P5NO	46.99	0
DZ-Y2SO-TOJZ	B008TYRKQ6	69.99	0
F2-WMPR-UFIO	B001KZDSKS	24.99	
G5-3IA8-T21T	B008J6YCUG	53.99	0
G9-T4BB-CP3H	B008TYVDHI	69.99	0
GU-QVJU-MC98	B008PAVJNY	76.99	0
GY-PRFW-5YNH	B008TYIENE	69.99	0
GY-YGXC-5YAJ	B008QF1HCG	44.99	0
Gd0328-4	B00PBJIY8K	119.99	0
H8-JHTF-SRCP	B008J729M8	66.99	0
HQ-A00T-ITOP	B008PAYNLY	76.99	0
I8-VV5W-8VTS	B008TYEEJC	43.99	0
J0-CTRA-MH9R	B00FZIB8FI	26.99	0
J4-SQVG-5CSP	B008PAPFXY	41.99	0
JD0609A-1+JF1717-1	B00N28J3XC	40.99	0
JD0625-2	B00N28JCF6	22.99	0
JD0631-3	B00N28JD7I	62.99	0
JD0649-3	B00N28JNYG	41.99	0
JD0662-2-2	B00N28J4W2	31.99	0
JD642-2	B00N28JLAM	37.99	0
JM001-4A	B00NACN7TQ	21.99	0
JM005-3A	B00NACNAJ8	23.99	0
JM006-4A	B00NACNGN8	23.99	0
JM006-9A	B00NACNI7W	23.99	0
JM047-5A	B00NACNOKI	28.99	0
JM047-6A	B00NACNRQ4	28.99	0
JM068-3A	B00NACNYRG	16.99	0
JM070A	B00NACO1GY	13.99	0
JM071-1A	B00NACO7FY	13.99	0
JM071A	B00NACO5GA	13.99	0
JM075-2A	B00NACO9OS	23.99	0
JM083-1A	B00NACOBSM	17.99	0
JM085-4A	B00NACOEJS	20.99	0
JM129A	B00NACNL6U	38.99	0
JM134-1A	B00NACNRR8	26.99	0
JM138-4A	B00NACNZ9I	29.99	0
JM145-2A	B00NACO4XY	28.99	0
JM160-1A	B00NACO8TE	23.99	0
JM160-2A	B00NACOAP6	23.99	0
JM221-1A	B00NACOF4C	25.99	0
JM246A	B00NACOPVU	27.99	0
JM63-1A	B00NACNWAK	24.99	0
Jd0292-4	B00PBJJ5PG	44.99	0
Jd0360-2	B00PBJJSA8	37.99	0
K7-ER2X-5277	B008QEZZFW	54.99	0
KO-MVB6-V3S8	B002V6E5M0	76.99	0
M5CTJ050G0	B00RUB8UVI	786.99	0
M5CTJ059G0	B00RUBC2VC	894.99	0
M5CTT018G0	B00RW0TI1S	39.99	0
M9-3PLH-KAXU	B004S31YS2	41.99	0
M9-EUJI-KAXX	B004S39MDG	44.99	0
MK-DQH1-7OKU	B008PB46VA	76.99	0
N1-0XBC-XPM0	B008J71L4U	66.99	0
N9-XTR7-0XHF	B008J72OPA	91.99	0
NJ-P7BZ-OICQ	B00FZIEAG2	26.99	0
OQ-N8F2-73N3	B008TY5LNK	73.99	0
OT-EXSZ-QOGW	B008J70OLQ	50.99	0
OX-QDQO-AAEJ	B008J60SGI	35.99	0
PB-9Y6Q-GQWH	B008QEYYUO	44.99	0
PP-BBN6-N5WE	B008J79U2U	30.99	0
QI-ZILW-01E0	B008J66WM2	35.99	0
R3-46AQ-9Q4C	B008TYMHGY	69.99	0
RO-5MN4-JCMN	B008J6GCQI	46.99	0
RV-LJXP-MLM1	B008TY81K0	86.99	0
SN-59QP-ZGQV	B008QF24ZA	54.99	0
SY-B0DC-MAWW	B008TX7MQK	56.99	0
T2-8W2K-5WHR	B008QFCUOU	36.99	0
TC-YRDO-SQ7A	B008PB290U	76.99	0
TN-JP0P-FK0F	B008PAT3FK	46.99	0
TY-PXZF-2EA2	B008TXFRSA	33.99	0
UF-IAHA-SEYW	B008KQ5K24	41.99	0
ad0142-2	B00PF47OL4	21.99	0
ad0166-3	B00PF47POK	54.99	0
ad300-11	B00POAV3CU	49.99	0
ad300-6	B00POAV4JM	49.99	0
b7pla050g0	B00TNMPOW0	30.99	0
b7pla054p0	B00TNMV1LI	47.99	0
b7pla055p0	B00TNMV1KO	47.99	0
b7pla057p0	B00TNN32O6	30.99	0
b7pla073p0	B00TNNWD3C	35.99	0
b7pla075p0	B00TNNWCXI	35.99	0
b7pla091p0	B00TNQ6S4Y	47.99	0
b7pla183b0	B00TP0HDLA	62.99	0
b7pla195b0	B00TP16BSA	49.99	0
b7pla196b0	B00TP16BOY	49.99	0
b7pla198b0	B00TP16BLM	49.99	0
b7pla211p0	B00TP1SJ2G	92.99	0
b7pla230g0	B00TRCTAR6	77.99	0
b7pla359g0	B00TVHPPTE	59.99	0
b7pla371p0	B00U6GMB82	23.99	0
b7pla387p0	B00U6III64	29.99	0
b7pla388p0	B00U6IIIQ4	29.99	0
b7pla390g0	B00U6IIIAK	29.99	0
b7pla395p0	B00U6KS524	24.99	0
b7pla400g0	B00U6JSI3G	29.99	0
b7rsa004p5	B00TVMMO7K	9.99	0
b7rsa004p6	B00TVMMO5C	9.99	0
b7rsa004p8	B00TVMMO7U	9.99	0
b7rsa004p9	B00TVMMOFW	9.99	0
b7rsa005b7	B00TVMS8D4	9.99	0
b7rsa009p5	B00TVNWY74	9.99	0
b7rsa009p7	B00TVNWUY6	9.99	0
b7rsa009p8	B00TVNWV8Q	9.99	0
b7rsa009p9	B00TVNWUW8	9.99	0
b7rsa010p5	B00TVNZ78W	9.99	0
b7rsa010p7	B00TVNZ7A0	9.99	0
b7rsa010p8	B00TVNZ76Y	9.99	0
b7rsa010p9	B00TVNZ79Q	9.99	0
b7rsa011b5	B00TVO2RXO	9.99	0
b7rsa011b8	B00TVO2RK2	9.99	0
b7rsa011b9	B00TVO2RO8	9.99	0
b7rsa012p7	B00TVO6HLM	9.99	0
b7rsa012p8	B00TVO6HLC	9.99	0
b7rsa012p9	B00TVO6HOE	9.99	0
b7rsa013e7	B00TVOAVTQ	9.99	0
b7rsa013e8	B00TVOAVSM	9.99	0
b7rsa013e9	B00TVOAW5O	9.99	0
b7rsa014e5	B00TVOFFCY	9.99	0
b7rsa014e6	B00TVOFF6U	9.99	0
b7rsa014e7	B00TVOFF1A	9.99	0
b7rsa014e9	B00TVOFFD8	9.99	0
b7rsa015e8	B00TVOJKRA	9.99	0
b7rsa015e9	B00TVOJKKM	9.99	0
b7rsa016e9	B00TVOR5H2	9.99	0
b7rsa017e5	B00TVP00F0	9.99	0
b7rsa017e8	B00TVOZZQ0	9.99	0
b7rsa017e9	B00TVOZZRO	9.99	0
b7rsa018e8	B00TVP558M	9.99	0
b7rsa018e9	B00TVP55NW	9.99	0
b7rsa019p5	B00TVPCQ3O	9.99	0
b7rsa019p8	B00TVPCQ6Q	9.99	0
b7rsa019p9	B00TVPCQ16	9.99	0
b7rsa020p8	B00TVPG8LA	9.99	0
b7rsa020p9	B00TVPG8NS	9.99	0
b7rsa021p5	B00TVPRBZC	9.99	0
b7rsa021p6	B00TVPRBYI	9.99	0
b7rsa021p8	B00TVPRBTS	9.99	0
b7rsa021p9	B00TVPRBFW	9.99	0
b7rsa022g7	B00TVPVUWW	9.99	0
b7rsa022g8	B00TVPVUVI	9.99	0
b7rsa023e8	B00TVQ2YTE	9.99	0
b7rsa023e9	B00TVQ2Z02	9.99	0
b7rsa024b7	B00TVQ71GK	9.99	0
b7rsa024b8	B00TVQ71ZQ	9.99	0
b7rsa024b9	B00TVQ71H4	9.99	0
b7rsa025e5	B00TVQDSZS	9.99	0
b7rsa025e7	B00TVQDS76	9.99	0
b7rsa025e8	B00TVQDSDK	9.99	0
b7rsa025e9	B00TVQDSI0	9.99	0
b7rsa027p8	B00TVQMITK	9.99	0
b7rsa027p9	B00TVQMIPY	9.99	0
b7rsa028g5	B00TVQQSBO	9.99	0
b7rsa028g6	B00TVQQRWO	9.99	0
b7rsa028g8	B00TVQQTJK	9.99	0
b7rsa028g9	B00TVQQS8C	9.99	0
b7rsa030g6	B00TVR2EOI	9.99	0
b7rsa030g7	B00TVR2C90	9.99	0
b7rsa030g8	B00TVR2C5O	9.99	0
b7rsa030g9	B00TVR2C9A	9.99	0
b7rsa031g7	B00TVRFYV8	9.99	0
b7rsa031g8	B00TVRFYWW	9.99	0
b7rsa031g9	B00TVRFZ3U	9.99	0
b7rsa032e8	B00TVRTA0Y	9.99	0
b7rsa032e9	B00TVRTAMC	9.99	0
b7rsa033p8	B00TVRX6X6	9.99	0
b7rsa033p9	B00TVRX726	9.99	0
b7rsa035g8	B00TXMNQWU	9.99	0
b7rsa035g9	B00TXMNQXY	9.99	0
b7rsa036e5	B00TXMPVNC	9.99	0
b7rsa036e8	B00TXMPVVO	9.99	0
b7rsa036e9	B00TXMPVPK	9.99	0
b7rsa037e8	B00TXN822S	9.99	0
b7rsa037e9	B00TXN81V0	9.99	0
b7rsa038e5	B00TXN820U	9.99	0
b7rsa038e6	B00TXN8200	9.99	0
b7rsa038e7	B00TXN823C	9.99	0
b7rsa038e9	B00TXN81YW	9.99	0
b7rsa039e5	B00TXO1N8C	9.99	0
b7rsa039e7	B00TXO1N46	9.99	0
b7rsa039e8	B00TXO1NBO	9.99	0
b7rsa039e9	B00TXO1NDW	9.99	0
b7rsa040p7	B00TXO9320	9.99	0
b7rsa040p8	B00TXO9334	9.99	0
b7rsa040p9	B00TXO92R6	9.99	0
b7rsa041p5	B00TXOBCA6	9.99	0
b7rsa041p6	B00TXOBCFG	9.99	0
b7rsa041p7	B00TXOBC9W	9.99	0
b7rsa041p9	B00TXOBCBA	9.99	0
b7rsa042p5	B00TXODS44	9.99	0
b7rsa042p7	B00TXODRWW	9.99	0
b7rsa042p8	B00TXODRZ4	9.99	0
b7rsa042p9	B00TXODRWC	9.99	0
b7rsa043p7	B00TXOH9MQ	9.99	0
b7rsa043p8	B00TXOH5R0	9.99	0
b7rsa043p9	B00TXOH5Q6	9.99	0
b7rsa044e6	B00TXOKD3I	9.99	0
b7rsa044e8	B00TXOKCUM	9.99	0
b7rsa044e9	B00TXOKD4W	9.99	0
b7rsa045p8	B00TXOOI8E	9.99	0
b7rsa045p9	B00TXOOHV2	9.99	0
b7rsa046e5	B00TXORNEU	9.99	0
b7rsa046e6	B00TXORNRM	9.99	0
b7rsa046e8	B00TXORN5O	9.99	0
b7rsa046e9	B00TXORN4A	9.99	0
b7rsa049e7	B00TXQS7B6	9.99	0
b7rsa131g7	B00TXPVU9S	9.99	0
jd0237-2	B00POAVIH0	30.99	0
jd0526-1	B00QMRI6LU	76.99	0
jd0633	B00PF488DC	51.99	0
jdx024	B00PWVV7TA	35.99	0
jdx025	B00PWVVA9M	39.99	0
jdx028	B00PWVVHOA	39.99	0
jdx029	B00PWVVJVQ	39.99	0
jdx030	B00PWVVNDA	29.99	0
jdx031	B00PWVVQAA	29.99	0
jdx046	B00Q0D5TXY	37.99	0
jm0006-7t	B00NDCXUXG	23.99	0
jm0043-1t	B00NDCXW02	24.00	0
